stop_code,stop_name,address,routes,url
Q5 031,"Trạm xe buýt [Q5 031] Công viên Văn Lang, Quận 5","116A Hùng Vương, Quận 5, Tp.Hồ Chí Minh","06, 11, 17, 54, 56, 68, 139",https://xebuyt.net/431-cong-vien-van-lang
QTPT207,"Trạm xe buýt [QTPT207] 131, Bình Long, Quận Tân Phú","131 Bình Long, Quận Tân Phú, Tp.Hồ Chí Minh",149,https://xebuyt.net/4310-131-binh-long
QTPT208,"Trạm xe buýt [QTPT208] 83, Bình Long, Quận Tân Phú","83 Bình Long, Quận Tân Phú, Tp.Hồ Chí Minh",149,https://xebuyt.net/4311-83-binh-long
QTP 186,"Trạm xe buýt [QTP 186] Ngã 3 Dân Tộc, Quận Tân Phú","1033 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","30, 51, 62, 64",https://xebuyt.net/4312-nga-3-dan-toc
QTP 187,"Trạm xe buýt [QTP 187] Độc Lập, Quận Tân Phú","903 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64",https://xebuyt.net/4313-doc-lap
QTP 188,"Trạm xe buýt [QTP 188] Vườn Lài, Quận Tân Phú","821 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64",https://xebuyt.net/4314-vuon-lai
QTPT232,"Trạm xe buýt [QTPT232] 264, Lũy Bán Bích, Quận Tân Phú","264 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64, 69",https://xebuyt.net/4315-264-luy-ban-bich
QTPT233,"Trạm xe buýt [QTPT233] 332, Lũy Bán Bích, Quận Tân Phú","314 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64, 69",https://xebuyt.net/4316-332-luy-ban-bich
QTP 204,"Trạm xe buýt [QTP 204] Thạch Lam, Quận Tân Phú","394 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64, 69",https://xebuyt.net/4317-thach-lam
QTP 205,"Trạm xe buýt [QTP 205] Cây xăng Bình An, Quận Tân Phú","464 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64, 69",https://xebuyt.net/4318-cay-xang-binh-an
QTPT236,"Trạm xe buýt [QTPT236] Công viên Ủy ban Quận Tân Phú, Quận Tân Phú","Kế 556 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64, 69",https://xebuyt.net/4319-cong-vien-uy-ban-quan-tan-phu
Q5 068,"Trạm xe buýt [Q5 068] Công viên Văn Lang, Quận 5","132A Nguyễn Tri Phương, Quận 5, Tp.Hồ Chí Minh","06, 07, 11, 17, 56, 59, 68, 139",https://xebuyt.net/432-cong-vien-van-lang
QTP 207,"Trạm xe buýt [QTP 207] Siêu thị Coopmart, Quận Tân Phú","Đối diện 564 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64, 69",https://xebuyt.net/4320-sieu-thi-coopmart
QTPT239,"Trạm xe buýt [QTPT239] Vườn Lài, Quận Tân Phú","624 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64",https://xebuyt.net/4321-vuon-lai
QTP 209,"Trạm xe buýt [QTP 209] Độc Lập, Quận Tân Phú","672 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","62, 64",https://xebuyt.net/4322-doc-lap
QTP 210,"Trạm xe buýt [QTP 210] Âu Cơ, Quận Tân Phú","Kios 07 Lũy Bán Bích, Quận Tân Phú, Tp.Hồ Chí Minh","30, 51, 62, 64",https://xebuyt.net/4323-au-co
Q5 017,"Trạm xe buýt [Q5 017] Bệnh viện Phạm Ngọc Thạch, Quận 5","120 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 07, 11, 17, 54, 56, 68, 139, 150",https://xebuyt.net/433-benh-vien-pham-ngoc-thach
QTB 141,"Trạm xe buýt [QTB 141] Bàu Cát 2, Quận Tân Bình","160 Trương Công Định, Quận Tân Bình, Tp.Hồ Chí Minh",64,https://xebuyt.net/4333-bau-cat-2
QTB 142,"Trạm xe buýt [QTB 142] Bàu Cát 2, Quận Tân Bình","61 Trương Công Định, Quận Tân Bình, Tp.Hồ Chí Minh",64,https://xebuyt.net/4336-bau-cat-2
QTB 145,"Trạm xe buýt [QTB 145] Ngã tư Nguyễn Hồng Đào, Quận Tân Bình","37 Bàu Cát, Quận Tân Bình, Tp.Hồ Chí Minh",64,https://xebuyt.net/4337-nga-tu-nguyen-hong-dao
QTB 146,"Trạm xe buýt [QTB 146] Ngã tư Nguyễn Hồng Đào, Quận Tân Bình","60 Bàu Cát, Quận Tân Bình, Tp.Hồ Chí Minh",64,https://xebuyt.net/4338-nga-tu-nguyen-hong-dao
Q5 018,"Trạm xe buýt [Q5 018] Bệnh viện Hùng Vương, Quận 5","132 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 07, 08, 10, 17, 54, 56, 62, 68, 139, 150",https://xebuyt.net/434-benh-vien-hung-vuong
Q5 020,"Trạm xe buýt [Q5 020] Thuận Kiều Plaza, Quận 5","Đối diện 385 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 17, 54, 68, 139, 144, 150",https://xebuyt.net/435-thuan-kieu-plaza
Q6 079,"Trạm xe buýt [Q6 079] Lý Chiêu Hoàng, Quận 6","156/1 Lý Chiêu Hoàng, Quận 6, Tp.Hồ Chí Minh",144,https://xebuyt.net/4352-ly-chieu-hoang
Q6 069,"Trạm xe buýt [Q6 069] Phạm Văn Chí, Quận 6","153 Nguyễn Văn Luông, Quận 6, Tp.Hồ Chí Minh",101,https://xebuyt.net/4353-pham-van-chi
Q6 064,"Trạm xe buýt [Q6 064] Phạm Văn Chí, Quận 6","Đối diện 127 Nguyễn Văn Luông, Quận 6, Tp.Hồ Chí Minh","61, 101",https://xebuyt.net/4354-pham-van-chi
Q5 019,"Trạm xe buýt [Q5 019] Bệnh viện Chợ Rẫy, Quận 5","172 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 07, 08, 17, 54, 56, 62, 68, 139, 150",https://xebuyt.net/436-benh-vien-cho-ray
Q5 025,"Trạm xe buýt [Q5 025] Bệnh viện Chợ Rẫy, Quận 5","357-359 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 07, 08, 17, 56, 62, 68, 139, 150",https://xebuyt.net/437-benh-vien-cho-ray
Q5 021,"Trạm xe buýt [Q5 021] Dương Tử Giang, Quận 5","Đối diện 455-457 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 54, 68, 139, 144, 150",https://xebuyt.net/438-duong-tu-giang
Q5 026,"Trạm xe buýt [Q5 026] Đại học Y Dược, Quận 5","217 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 07, 10, 11, 17, 56, 68, 139, 150",https://xebuyt.net/439-dai-hoc-y-duoc
Q1 059,"Trạm xe buýt [Q1 059] Bệnh viện Nhi Đồng 2, Quận 1","Đối diện 115Ter Hai Bà Trưng, Quận 1, Tp.Hồ Chí Minh","03, 19, 42, 45",https://xebuyt.net/44-benh-vien-nhi-dong-2
Q5 027,"Trạm xe buýt [Q5 027] Bệnh viện Đại học Y Dược, Quận 5","215 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 07, 11, 17, 56, 68, 139, 150",https://xebuyt.net/440-benh-vien-dai-hoc-y-duoc
Q5 069,"Trạm xe buýt [Q5 069] Trường Trần Khai Nguyên, Quận 5","138G-138F Nguyễn Tri Phương, Quận 5, Tp.Hồ Chí Minh","07, 59, 150",https://xebuyt.net/441-truong-tran-khai-nguyen
BX 1234546789,"Trạm xe buýt [BX 1234546789] Đường nội bộ Đại học Quốc gia, Quận Thủ Đức","Đại học Quốc Tế - Đại học Quốc gia Đường nội bộ Đại học Quốc gia, Quận Thủ Đức, Tp.Hồ Chí Minh",30,https://xebuyt.net/4412-duong-noi-bo-dai-hoc-quoc-gia
Q6 072,"Trạm xe buýt [Q6 072] Phan Văn Khỏe, Quận 6","1D Phạm Đình Hổ, Quận 6, Tp.Hồ Chí Minh","101, 144",https://xebuyt.net/4418-phan-van-khoe
Q10 071,"Trạm xe buýt [Q10 071] Đại học kinh tế, Quận 10","234-236 Nguyễn Tri Phương, Quận 10, Tp.Hồ Chí Minh","07, 10, 59, 119",https://xebuyt.net/442-dai-hoc-kinh-te
Q4 015,"Trạm xe buýt [Q4 015] Trung tâm TDTT Quận 4, Quận 4","120-122 Khánh Hội, Quận 4, Tp.Hồ Chí Minh","72, 86, 139, 140",https://xebuyt.net/4424-trung-tam-tdtt-quan-4
Q10 073,"Trạm xe buýt [Q10 073] Chợ Nhật Tảo, Quận 10","426 Nguyễn Tri Phương, Quận 10, Tp.Hồ Chí Minh","07, 59, 119",https://xebuyt.net/443-cho-nhat-tao
Q10 072,"Trạm xe buýt [Q10 072] Trường Hoàng Văn Thụ, Quận 10","336 Nguyễn Tri Phương, Quận 10, Tp.Hồ Chí Minh","07, 59, 119",https://xebuyt.net/444-truong-hoang-van-thu
Q9 063,"Trạm xe buýt [Q9 063] 557, Đỗ Xuân Hợp, Quận 9","557 Đỗ Xuân Hợp, Quận 9, Tp.Hồ Chí Minh",29,https://xebuyt.net/4446-557-do-xuan-hop
Q10 015,"Trạm xe buýt [Q10 015] BV Bình Dân, Quận 10","51 Đường 3/2, Quận 10, Tp.Hồ Chí Minh",7,https://xebuyt.net/445-bv-binh-dan
Q2 083,"Trạm xe buýt [Q2 083] Khu đô thị Sala, Quận 2","Khu đô thị Sala, Mai Chí Thọ, quận2 Mai Chí Thọ, Quận 2, Tp.Hồ Chí Minh",35,https://xebuyt.net/4452-khu-do-thi-sala
Q10 074,"Trạm xe buýt [Q10 074] Học viện quân y, Quận 10","476 Nguyễn Tri Phương, Quận 10, Tp.Hồ Chí Minh","07, 59, 119",https://xebuyt.net/446-hoc-vien-quan-y
Q3 033,"Trạm xe buýt [Q3 033] Nhà thờ Dòng chúa Cứu thế, Quận 3","25 Kỳ Đồng, Quận 3, Tp.Hồ Chí Minh",7,https://xebuyt.net/447-nha-tho-dong-chua-cuu-the
Q10 016,"Trạm xe buýt [Q10 016] Maximark, Quận 10","3 Đường 3/2, Quận 10, Tp.Hồ Chí Minh",7,https://xebuyt.net/448-maximark
QTBBXCH,"Trạm xe buýt [QTBBXCH] 592, Cộng Hòa, Quận Tân Bình","592 Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 104",https://xebuyt.net/4485-592-cong-hoa
Q3 042,"Trạm xe buýt [Q3 042] Chợ Nguyễn Văn Trỗi, Quận 3","332 - 334 Lê Văn Sỹ, Quận 3, Tp.Hồ Chí Minh","07, 28",https://xebuyt.net/449-cho-nguyen-van-troi
QPN 012,"Trạm xe buýt [QPN 012] Cầu Kiệu, Quận Phú Nhuận","28 - 30 Phan Đình Phùng, Quận Phú Nhuận, Tp.Hồ Chí Minh",3,https://xebuyt.net/45-cau-kieu
QPN 030,"Trạm xe buýt [QPN 030] Bệnh viện An Sinh, Quận Phú Nhuận","8 Trần Huy Liệu, Quận Phú Nhuận, Tp.Hồ Chí Minh",7,https://xebuyt.net/450-benh-vien-an-sinh
Q3 034,"Trạm xe buýt [Q3 034] Trần Quốc Thảo, Quận 3","5 Kỳ Đồng, Quận 3, Tp.Hồ Chí Minh",7,https://xebuyt.net/451-tran-quoc-thao
QPN 031,"Trạm xe buýt [QPN 031] Ngã Tư Nguyễn Văn Trỗi, Quận Phú Nhuận","60 Trần Huy Liệu, Quận Phú Nhuận, Tp.Hồ Chí Minh",7,https://xebuyt.net/452-nga-tu-nguyen-van-troi
Q3 093,"Trạm xe buýt [Q3 093] Trần Quang Diệu, Quận 3","24 - 26 Trần Quang Diệu, Quận 3, Tp.Hồ Chí Minh",7,https://xebuyt.net/453-tran-quang-dieu
QTB 103,"Trạm xe buýt [QTB 103] Cây xăng Quân đội, Quận Tân Bình","96-100 Phổ Quang, Quận Tân Bình, Tp.Hồ Chí Minh","07, 50, 59, 148",https://xebuyt.net/454-cay-xang-quan-doi
Q6 TVK,"Trạm xe buýt [Q6 TVK] 95/6, Trần Văn Kiểu, Quận 6","95/6 Trần Văn Kiểu, Quận 6, Tp.Hồ Chí Minh",61,https://xebuyt.net/4549-95-6-tran-van-kieu
QTB 101,"Trạm xe buýt [QTB 101] Rạp Tân Sơn Nhất, Quận Tân Bình","2B (Hông sân vận động Quân Khu 7) Phổ Quang, Quận Tân Bình, Tp.Hồ Chí Minh","07, 50, 59, 148",https://xebuyt.net/455-rap-tan-son-nhat
QTD 197,"Trạm xe buýt [QTD 197] Câu vượt Trạm 2, Quận Thủ Đức","Câu vượt Trạm 2 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","08, 19",https://xebuyt.net/4559-cau-vuot-tram-2
QPN 033,"Trạm xe buýt [QPN 033] Trường Đại học Kỹ thuật Công nghệ, Quận Phú Nhuận","140 Phổ Quang, Quận Phú Nhuận, Tp.Hồ Chí Minh","07, 50, 59, 148",https://xebuyt.net/456-truong-dai-hoc-ky-thuat-cong-nghe
QTD 178,"Trạm xe buýt [QTD 178] Suối Tiên, Quận Thủ Đức","18/1 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","19, 33",https://xebuyt.net/4560-suoi-tien
QTB 102,"Trạm xe buýt [QTB 102] Trung tâm sát hạch lái xe, Quận Tân Bình","66 (Công ty Xe khách Sài Gòn) Phổ Quang, Quận Tân Bình, Tp.Hồ Chí Minh","07, 50, 59, 148",https://xebuyt.net/457-trung-tam-sat-hach-lai-xe
QPN 037,"Trạm xe buýt [QPN 037] Ngã ba Đặng Văn Sâm, Quận Phú Nhuận","Ngã ba Đặng Văn Sâm Hoàng Minh Giám, Quận Phú Nhuận, Tp.Hồ Chí Minh","07, 50, 59, 148",https://xebuyt.net/458-nga-ba-dang-van-sam
HHM 001,"Trạm xe buýt [HHM 001] Ngã tư Giếng nước, Huyện Hóc Môn","3/88C Bà Triệu, Huyện Hóc Môn, Tp.Hồ Chí Minh","85, 122",https://xebuyt.net/4586-nga-tu-gieng-nuoc
QPN 036,"Trạm xe buýt [QPN 036] Cuối công viên Gia Định, Quận Phú Nhuận","7 Hoàng Minh Giám, Quận Phú Nhuận, Tp.Hồ Chí Minh","07, 50, 59, 148",https://xebuyt.net/459-cuoi-cong-vien-gia-dinh
T0044,"Trạm xe buýt [T0044] Trần Văn Giàu, Huyện Bình Chánh","Trần Văn Giàu Trần Văn Giàu, Huyện Bình Chánh, Tp.Hồ Chí Minh",73,https://xebuyt.net/4598-tran-van-giau
Q1 063,"Trạm xe buýt [Q1 063] Nhà thờ Tân Định, Quận 1","298 Hai Bà Trưng, Quận 1, Tp.Hồ Chí Minh","03, 31, 36",https://xebuyt.net/46-nha-tho-tan-dinh
QGV 043,"Trạm xe buýt [QGV 043] Ngã Ba Phạm Ngũ Lão, Quận Gò Vấp","246 (180) Nguyễn Thái Sơn, Quận Gò Vấp, Tp.Hồ Chí Minh","07, 148",https://xebuyt.net/460-nga-ba-pham-ngu-lao
Q6 070,"Trạm xe buýt [Q6 070] Bãi Sậy, Quận 6","22 Phạm Đình Hổ, Quận 6, Tp.Hồ Chí Minh",144,https://xebuyt.net/4606-bai-say
Q6 080,"Trạm xe buýt [Q6 080] Lý Chiêu Hoàng, Quận 6","Đối diện 156/1 Lý Chiêu Hoàng, Quận 6, Tp.Hồ Chí Minh",144,https://xebuyt.net/4607-ly-chieu-hoang
Q6 065,"Trạm xe buýt [Q6 065] Trường Cao đẳng Kinh tế-Kỹ thuật TP.HCM, Quận 6","220C-222 Nguyễn Văn Luông, Quận 6, Tp.Hồ Chí Minh",61,https://xebuyt.net/4608-truong-cao-dang-kinh-te-ky-thuat-tp-hcm
Q6 068,"Trạm xe buýt [Q6 068] Trường Cao đẳng Kinh tế-Kỹ thuật TP.HCM, Quận 6","Đối diện 220 Nguyễn Văn Luông, Quận 6, Tp.Hồ Chí Minh",61,https://xebuyt.net/4609-truong-cao-dang-kinh-te-ky-thuat-tp-hcm
QPN 038,"Trạm xe buýt [QPN 038] Đầu công viên Gia Định, Quận Phú Nhuận","Cây xanh số 7 Hoàng Minh Giám, Quận Phú Nhuận, Tp.Hồ Chí Minh","07, 50, 59, 148",https://xebuyt.net/461-dau-cong-vien-gia-dinh
QGV 045,"Trạm xe buýt [QGV 045] UBND Phường 5, Quận Gò Vấp, Quận Gò Vấp","396 Nguyễn Thái Sơn, Quận Gò Vấp, Tp.Hồ Chí Minh","07, 36, 95, 146, 148",https://xebuyt.net/462-ubnd-phuong-5-quan-go-vap
QGV 176,"Trạm xe buýt [QGV 176] 12B, Quang Trung, Quận Gò Vấp","Đối diện 746 (12B) Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/4627-12b-quang-trung
QGV 177,"Trạm xe buýt [QGV 177] Công an Quận Gò Vấp, Quận Gò Vấp","Đối diện 628A (9) Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/4628-cong-an-quan-go-vap
QGV 044,"Trạm xe buýt [QGV 044] Trường Đại học Công nghiệp, Quận Gò Vấp","320 Nguyễn Thái Sơn, Quận Gò Vấp, Tp.Hồ Chí Minh","07, 148",https://xebuyt.net/463-truong-dai-hoc-cong-nghiep
Q5 023,"Trạm xe buýt [Q5 023] Bến xe Chợ Lớn, Quận 5","555 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 09, 17, 23, 62, 66, 68, 81, 96, 103, 139",https://xebuyt.net/464-ben-xe-cho-lon
Q5 006,"Trạm xe buýt [Q5 006] Bệnh viện Nguyễn Tri Phương, Quận 5","119-121 An Dương Vương, Quận 5, Tp.Hồ Chí Minh","06, 11, 56, 139",https://xebuyt.net/465-benh-vien-nguyen-tri-phuong
HHM 192,"Trạm xe buýt [HHM 192] Phan Văn Hớn, Huyện Hóc Môn","30/2B Phan Văn Hớn, Huyện Hóc Môn, Tp.Hồ Chí Minh",28,https://xebuyt.net/4656-phan-van-hon
Q5 008,"Trạm xe buýt [Q5 008] Huỳnh Mẫn Đạt, Quận 5","439 An Dương Vương, Quận 5, Tp.Hồ Chí Minh","06, 11, 38, 45, 56, 96, 139",https://xebuyt.net/466-huynh-man-dat
Q12T0006,"Trạm xe buýt [Q12T0006] Quốc lộ 22, Quận 12","Quốc lộ 22 Quốc lộ 22, Quận 12, Tp.Hồ Chí Minh",151,https://xebuyt.net/4669-quoc-lo-22
Q5 010,"Trạm xe buýt [Q5 010] Đại học Sài Gòn, Quận 5","273-275 An Dương Vương, Quận 5, Tp.Hồ Chí Minh","06, 11, 38, 45, 56, 96, 139",https://xebuyt.net/467-dai-hoc-sai-gon
BX43,"Trạm xe buýt [BX43] BÃI HẬU CẦN SỐ 1, Quận Gò Vấp","BÃI HẬU CẦN SỐ 1 Phan Văn Trị, Quận Gò Vấp, Tp.Hồ Chí Minh","07, 148",https://xebuyt.net/468-bai-hau-can-so-1
Q5 007,"Trạm xe buýt [Q5 007] Chợ An Đông, Quận 5","59C An Dương Vương, Quận 5, Tp.Hồ Chí Minh","06, 11, 56, 139",https://xebuyt.net/469-cho-an-dong
T0059,"Trạm xe buýt [T0059] Âu Cơ, Quận Tân Bình","Âu Cơ Âu Cơ, Quận Tân Bình, Tp.Hồ Chí Minh",64,https://xebuyt.net/4698-au-co
Q1 064,"Trạm xe buýt [Q1 064] Chợ Tân Định, Quận 1","372-374 Hai Bà Trưng, Quận 1, Tp.Hồ Chí Minh","03, 31, 36",https://xebuyt.net/47-cho-tan-dinh
Q5 024,"Trạm xe buýt [Q5 024] Thuận Kiều Plaza, Quận 5","399 Hồng Bàng, Quận 5, Tp.Hồ Chí Minh","06, 17, 68, 139, 144, 150",https://xebuyt.net/470-thuan-kieu-plaza
Q8 034,"Trạm xe buýt [Q8 034] Chợ Mười Giờ, Quận 8","2225 Phạm Thế Hiển, Quận 8, Tp.Hồ Chí Minh",140,https://xebuyt.net/4700-cho-muoi-gio
Q1 142,"Trạm xe buýt [Q1 142] Trường Lê Hồng Phong, Quận 1","Đối diện số 235 Nguyễn Văn Cừ, Quận 1, Tp.Hồ Chí Minh","06, 38",https://xebuyt.net/471-truong-le-hong-phong
HHM 189,"Trạm xe buýt [HHM 189] Phan Văn Hớn, Huyện Hóc Môn","124/2B Phan Văn Hớn, Huyện Hóc Môn, Tp.Hồ Chí Minh",28,https://xebuyt.net/4715-phan-van-hon
Q5 009,"Trạm xe buýt [Q5 009] Chợ Bầu Sen, Quận 5","367-373 An Dương Vương, Quận 5, Tp.Hồ Chí Minh","06, 11, 38, 45, 56, 96, 139",https://xebuyt.net/472-cho-bau-sen
QGV 024,"Trạm xe buýt [QGV 024] Nhà thờ Hà Đông, Quận Gò Vấp","687 Thống Nhất, Quận Gò Vấp, Tp.Hồ Chí Minh",36,https://xebuyt.net/4726-nha-tho-ha-dong
QGV 032,"Trạm xe buýt [QGV 032] Công an Phường 11, Quận Gò Vấp","Công an Phường 11 Đường số 11, Quận Gò Vấp, Tp.Hồ Chí Minh",146,https://xebuyt.net/4727-cong-an-phuong-11
QGV 033,"Trạm xe buýt [QGV 033] Đường số 8, Quận Gò Vấp","90 Đường số 8, Quận Gò Vấp, Tp.Hồ Chí Minh",146,https://xebuyt.net/4728-duong-so-8
QGV 034,"Trạm xe buýt [QGV 034] Chùa Nghệ Sỹ, Quận Gò Vấp","Chùa Nghệ Sỹ Đường số 11, Quận Gò Vấp, Tp.Hồ Chí Minh",146,https://xebuyt.net/4729-chua-nghe-sy
QBTH 058,"Trạm xe buýt [QBTH 058] Khu Du lịch Văn Thánh, Quận Bình Thạnh","600 Điện Biên Phủ, Quận Bình Thạnh, Tp.Hồ Chí Minh","06, 12, 43, 52, 55, 60, 104, 150",https://xebuyt.net/473-khu-du-lich-van-thanh
QGV 035,"Trạm xe buýt [QGV 035] Đường số 8, Quận Gò Vấp","111 Đường số 11, Quận Gò Vấp, Tp.Hồ Chí Minh",146,https://xebuyt.net/4730-duong-so-8
QGV 036,"Trạm xe buýt [QGV 036] Đường số 12, Quận Gò Vấp","76 Đường số 11, Quận Gò Vấp, Tp.Hồ Chí Minh",146,https://xebuyt.net/4731-duong-so-12
QGV 039,"Trạm xe buýt [QGV 039] Công an Phường 11, Quận Gò Vấp","Đối diện Công an Phường 11 Đường số 11, Quận Gò Vấp, Tp.Hồ Chí Minh",146,https://xebuyt.net/4734-cong-an-phuong-11
QGV 076,"Trạm xe buýt [QGV 076] Trường Lê Thị Hồng Gấm, Quận Gò Vấp","545 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh",36,https://xebuyt.net/4738-truong-le-thi-hong-gam
Q1 141,"Trạm xe buýt [Q1 141] ĐH Khoa Học Tự Nhiên, Quận 1","Đối diện số 217 Nguyễn Văn Cừ, Quận 1, Tp.Hồ Chí Minh","06, 38",https://xebuyt.net/474-dh-khoa-hoc-tu-nhien
QGV 129,"Trạm xe buýt [QGV 129] Đường số 9, Quận Gò Vấp","211 Dương Quãng Hàm, Quận Gò Vấp, Tp.Hồ Chí Minh",146,https://xebuyt.net/4743-duong-so-9
QGV 022,"Trạm xe buýt [QGV 022] Ủy ban nhân dân phường 16, Quận Gò Vấp","328 Thống Nhất, Quận Gò Vấp, Tp.Hồ Chí Minh",36,https://xebuyt.net/4744-uy-ban-nhan-dan-phuong-16
QGV 160,"Trạm xe buýt [QGV 160] Chùa Huỳnh Kim, Quận Gò Vấp","548 Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/4745-chua-huynh-kim
HHM 005,"Trạm xe buýt [HHM 005] Thị trần Hóc Môn, Huyện Hóc Môn","45/4 Bà Triệu, Huyện Hóc Môn, Tp.Hồ Chí Minh","85, 122",https://xebuyt.net/4746-thi-tran-hoc-mon
HHM 007,"Trạm xe buýt [HHM 007] Bệnh viện Hóc Môn, Huyện Hóc Môn","Đối diện 1/11A Bà Triệu, Huyện Hóc Môn, Tp.Hồ Chí Minh","85, 122",https://xebuyt.net/4747-benh-vien-hoc-mon
QBTH 057,"Trạm xe buýt [QBTH 057] Cầu Sài Gòn, Quận Bình Thạnh","658 Điện Biên Phủ, Quận Bình Thạnh, Tp.Hồ Chí Minh","06, 12, 43, 52, 55, 60, 104, 150",https://xebuyt.net/475-cau-sai-gon
HHM 021,"Trạm xe buýt [HHM 021] Công ty Lộc Ích, Huyện Hóc Môn","Đối diện Công ty Lộc Ích Quốc lộ 1A, Huyện Hóc Môn, Tp.Hồ Chí Minh",151,https://xebuyt.net/4750-cong-ty-loc-ich
HHM 029,"Trạm xe buýt [HHM 029] Ngã tư Giếng nước, Huyện Hóc Môn","2/16A Quốc lộ 22, Huyện Hóc Môn, Tp.Hồ Chí Minh","85, 122",https://xebuyt.net/4751-nga-tu-gieng-nuoc
QGV 111,"Trạm xe buýt [QGV 111] Cầu An Lộc, Quận Gò Vấp","604 Nguyễn Oanh, Quận Gò Vấp, Tp.Hồ Chí Minh",3,https://xebuyt.net/4754-cau-an-loc
QBTH 059,"Trạm xe buýt [QBTH 059] Đại học Hutech, Quận Bình Thạnh","500-502 Điện Biên Phủ, Quận Bình Thạnh, Tp.Hồ Chí Minh","06, 12, 43, 52, 55, 60, 104, 150",https://xebuyt.net/476-dai-hoc-hutech
Q4 005,"Trạm xe buýt [Q4 005] Chùa Giác Nguyên, Quận 4","93 41, Quận 4, Tp.Hồ Chí Minh",44,https://xebuyt.net/4760-chua-giac-nguyen
BX_100,"Trạm xe buýt [BX_100] Tân Nhựt, Huyện Bình Chánh","B14/290 Thế Lữ, Huyện Bình Chánh, Tp.Hồ Chí Minh",101,https://xebuyt.net/4761-tan-nhut
Q6 005,"Trạm xe buýt [Q6 005] Coop mart Phú Lâm, Quận 6","Đối diện 35 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4763-coop-mart-phu-lam
Q6 006,"Trạm xe buýt [Q6 006] Chợ Phú Lâm, Quận 6","64A3-64A4 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4764-cho-phu-lam
Q6 007,"Trạm xe buýt [Q6 007] Bà Hom, Quận 6","100-102 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4765-ba-hom
Q6 008,"Trạm xe buýt [Q6 008] An Dương Vương, Quận 6","248-250 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4766-an-duong-vuong
Q6 009,"Trạm xe buýt [Q6 009] An Dương Vương, Quận 6","263-265 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4767-an-duong-vuong
Q6 010,"Trạm xe buýt [Q6 010] Bà Hom, Quận 6","171-173 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4768-ba-hom
Q6 011,"Trạm xe buýt [Q6 011] Chợ Phú Lâm, Quận 6","109 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4769-cho-phu-lam
Q2 071,"Trạm xe buýt [Q2 071] Cầu Đen, Quận 2","794 Xa Lộ Hà Nội, Quận 2, Tp.Hồ Chí Minh","06, 10, 12, 30, 52, 53, 55, 56, 60, 104, 150",https://xebuyt.net/477-cau-den
Q6 012,"Trạm xe buýt [Q6 012] Coop mart Phú Lâm, Quận 6","71-73 Bà Hom, Quận 6, Tp.Hồ Chí Minh",81,https://xebuyt.net/4770-coop-mart-phu-lam
Q6 021,"Trạm xe buýt [Q6 021] Đường số 74, Quận 6","44-46 Đường số 74, Quận 6, Tp.Hồ Chí Minh",61,https://xebuyt.net/4771-duong-so-74
